TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"RECV","21929","22158","1","POBK-XXXXXX-C130","2015-10-16 00:00:00","10135","31169-1537","C","904","2015-09-25 14:50:54","242064963","","904","N59PED101","EPDC","UPSG","1Z4049180364870149"
