TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"POREQ","25899","26194","1","","2016-06-03 00:00:00","10100","31169-2350","E","250","2016-03-03 18:34:34","","","","","","",""
