"TYPE","JADE ORDER ITEM INDEX","JADE ORDER INDEX","ITEM LINE NUM","FS PO NUMBER","DUE DATE","VENDOR CODE","ITEM NUMBER","ITEM REV","ORDER QTY","TIMESTAMP","PO LINE KEY","ERROR","RECV QTY","LOT NUMBER","WAREHOUSE","SCAC","TRACK"
"POREQ","12821","12998","1","","11/20/2014 0:00","xxxxxxx","56-692200","GH","7500","9/25/2014 11:46","","","","","","",""
